codigo_mes;ano;mes;codigo_de_ca;comunidad_autonoma;codigo_provincia;provincia;codigo_municipio;municipio;paro_hombre_edad_25;paro_hombre_edad_25_45;paro_hombre_edad_45;paro_mujer_edad_25;paro_mujer_edad_25_45;paro_mujer_edad_45;paro_agricultura;paro_industria;paro_construccion;paro_servicios;paro_sin_empleo_anterior;total_paro
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12069;Higueras;0;0;0;0;0;0;0;0;0;0;0;0
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12084;Onda;171;483;221;112;491;162;29;581;309;683;38;1640
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12085;Oropesa del Mar/Orpesa;58;430;135;24;154;61;40;45;421;321;35;862
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12087;Palanques;0;0;0;0;0;0;0;0;0;0;0;0
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12089;Peníscola/Peñíscola;32;102;54;10;54;26;5;17;87;164;5;278
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12091;Portell de Morella;1;0;2;0;1;2;0;2;1;3;0;6
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12092;Puebla de Arenoso;0;1;1;0;0;0;0;0;0;2;0;2
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12097;Sacañet;0;0;0;0;0;0;0;0;0;0;0;0
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12100;Sant Mateu;5;22;14;4;17;5;6;16;12;32;1;67
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12102;Santa Magdalena de Pulpis;1;12;0;0;3;3;0;3;6;10;0;19
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12106;Soneja;5;18;4;1;15;7;3;8;12;27;0;50
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;1;9;9;2;15;2;0;11;6;21;0;38
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12109;Tales;1;16;5;2;22;6;1;15;10;25;1;52
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12112;Todolella;0;0;0;0;0;0;0;0;0;0;0;0
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12118;Torrechiva;1;0;1;0;0;0;1;0;1;0;0;2
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12120;Torre d'en Doménec, la;1;3;0;0;0;0;0;2;0;2;0;4
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12123;Vallat;0;0;0;0;0;0;0;0;0;0;0;0
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12130;Villahermosa del Río;0;2;2;0;0;2;2;2;1;1;0;6
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12139;Vistabella del Maestrazgo;0;2;4;0;4;1;3;1;1;6;0;11
200809;2008;Septiembre;10;Comunitat Valenciana;12;Castellón/Castelló;12902;Sant Joan de Moró;18;62;35;9;56;31;6;85;31;81;8;211
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12001;Atzeneta del Maestrat;0;7;6;2;9;8;4;12;1;15;0;32
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12004;Alcalà de Xivert;32;167;65;16;93;52;18;30;161;210;6;425
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12006;Alcudia de Veo;0;0;1;0;4;1;3;1;0;2;0;6
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12011;Almenara;27;67;31;17;56;23;8;17;49;136;11;221
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12012;Altura;17;58;21;9;52;20;2;26;53;87;9;177
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12014;Ares del Maestrat;0;1;0;0;2;0;0;1;1;1;0;3
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12016;Artana;5;10;11;7;19;5;4;11;8;30;4;57
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12017;Ayódar;0;0;2;1;3;2;0;0;1;7;0;8
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12018;Azuébar;0;4;4;1;1;1;0;5;2;4;0;11
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12022;Bejís;0;5;1;0;4;0;2;0;2;6;0;10
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12031;Borriol;17;77;40;10;66;34;3;75;44;105;17;244
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12037;Castell de Cabres;0;0;0;0;0;0;0;0;0;0;0;0
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12039;Castellnovo;3;11;11;1;17;8;4;10;6;30;1;51
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12040;Castellón de la Plana/Castelló de la Plana;888;3396;1538;525;2859;1252;152;1829;2449;5492;536;10458
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12042;Catí;1;6;4;4;3;2;1;7;3;9;0;20
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12043;Caudiel;2;5;4;2;10;4;4;5;2;13;3;27
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12044;Cervera del Maestre;2;3;4;0;4;2;1;1;3;9;1;15
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12046;Cirat;0;1;1;0;0;2;0;1;2;1;0;4
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12048;Cortes de Arenoso;1;4;0;0;2;2;1;3;0;5;0;9
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12050;Coves de Vinromà, les;4;15;9;1;16;7;2;14;18;17;1;52
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12051;Culla;1;1;2;0;6;0;2;5;2;1;0;10
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12052;Chert/Xert;0;2;2;0;12;6;0;10;1;11;0;22
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12059;Fanzara;0;2;3;2;0;2;2;1;1;5;0;9
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12060;Figueroles;1;9;3;3;11;2;0;17;1;11;0;29
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12061;Forcall;2;1;2;0;3;4;2;1;3;6;0;12
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12063;Fuente la Reina;0;0;0;0;1;0;0;0;0;1;0;1
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12064;Fuentes de Ayódar;0;0;1;0;0;0;0;0;1;0;0;1
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12067;Geldo;1;14;14;2;10;9;2;11;7;27;3;50
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12069;Higueras;0;0;0;0;1;0;1;0;0;0;0;1
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12070;Jana, la;3;1;6;0;5;1;1;1;5;9;0;16
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12077;Moncofa;19;71;34;13;74;20;3;27;40;152;9;231
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12078;Montán;2;2;5;0;3;0;5;1;2;4;0;12
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12079;Montanejos;0;3;0;2;2;1;0;0;0;8;0;8
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12080;Morella;5;13;6;4;17;7;4;7;11;29;1;52
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12081;Navajas;0;8;8;3;11;6;1;6;3;25;1;36
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12082;Nules;54;189;53;33;144;46;14;84;78;326;17;519
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12083;Olocau del Rey;0;0;1;0;0;1;0;0;1;1;0;2
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12092;Puebla de Arenoso;0;1;1;0;0;0;0;0;0;2;0;2
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12095;Ribesalbes;6;17;12;5;21;6;0;42;7;17;1;67
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12097;Sacañet;0;0;0;0;0;0;0;0;0;0;0;0
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12098;Salzadella, la;4;3;4;1;4;7;4;11;3;5;0;23
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12099;Sant Jordi/San Jorge;3;13;6;0;16;2;3;9;7;21;0;40
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12100;Sant Mateu;6;26;13;7;19;6;10;19;15;30;3;77
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12103;Sarratella;0;0;0;0;1;0;0;0;0;1;0;1
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12110;Teresa;2;3;4;0;0;0;3;0;0;6;0;9
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12113;Toga;0;1;0;0;2;0;1;0;1;1;0;3
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12114;Torás;0;3;1;0;0;0;0;0;0;4;0;4
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12129;Villafranca del Cid/Vilafranca;5;17;15;7;17;17;5;38;11;21;3;78
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12130;Villahermosa del Río;0;1;4;0;3;4;2;3;3;2;2;12
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12131;Villamalur;0;0;1;0;0;0;0;0;0;1;0;1
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12134;Vilar de Canes;0;0;0;0;1;0;0;0;0;1;0;1
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12135;Vila-real;328;1072;450;206;920;333;68;981;513;1472;275;3309
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12137;Villores;0;0;0;0;0;0;0;0;0;0;0;0
200810;2008;Octubre;10;Comunitat Valenciana;12;Castellón/Castelló;12139;Vistabella del Maestrazgo;1;2;5;0;5;1;4;1;1;8;0;14
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12003;Albocàsser;1;15;4;8;9;5;2;9;8;20;3;42
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12004;Alcalà de Xivert;31;170;67;17;99;47;16;28;163;216;8;431
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12005;Alcora, l';82;208;96;54;221;84;23;360;69;257;36;745
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12007;Alfondeguilla;3;9;15;1;4;3;0;3;17;14;1;35
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;139;493;192;89;448;99;21;349;344;677;69;1460
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12010;Almedíjar;0;2;2;0;1;3;0;1;2;5;0;8
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12028;Benicasim/Benicàssim;50;255;129;26;246;112;12;122;127;527;30;818
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12037;Castell de Cabres;0;0;0;0;0;0;0;0;0;0;0;0
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12038;Castellfort;0;1;2;0;3;0;1;1;0;4;0;6
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12041;Castillo de Villamalefa;0;0;0;0;0;0;0;0;0;0;0;0
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12044;Cervera del Maestre;2;4;4;0;6;2;1;2;3;12;0;18
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12046;Cirat;0;1;1;0;0;2;0;1;2;1;0;4
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12051;Culla;1;3;2;0;3;0;1;4;3;1;0;9
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12055;Chodos/Xodos;0;1;0;0;2;0;0;0;0;3;0;3
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12056;Chóvar;2;0;4;0;4;3;0;0;4;7;2;13
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12064;Fuentes de Ayódar;0;0;1;0;1;0;0;0;1;1;0;2
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12065;Gaibiel;1;5;0;0;2;0;0;0;2;6;0;8
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12072;Lucena del Cid;6;22;17;4;20;5;4;33;7;28;2;74
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12073;Ludiente;0;2;1;0;1;1;0;0;0;5;0;5
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12078;Montán;1;0;7;0;5;0;6;0;2;5;0;13
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12079;Montanejos;0;2;0;2;3;1;0;1;0;7;0;8
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12081;Navajas;1;8;10;4;13;6;1;6;4;30;1;42
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12083;Olocau del Rey;0;0;1;0;0;2;0;1;1;1;0;3
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12085;Oropesa del Mar/Orpesa;72;493;183;34;217;79;37;61;476;464;40;1078
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12087;Palanques;0;0;0;0;2;0;0;0;0;2;0;2
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12091;Portell de Morella;1;0;2;0;1;2;0;2;1;3;0;6
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12097;Sacañet;0;0;0;0;0;0;0;0;0;0;0;0
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12099;Sant Jordi/San Jorge;3;14;4;0;11;2;3;9;8;14;0;34
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12101;San Rafael del Río;2;4;4;2;7;5;2;10;1;11;0;24
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12106;Soneja;7;20;10;5;21;11;4;12;17;39;2;74
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12107;Sot de Ferrer;1;1;3;0;11;3;5;2;0;10;2;19
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12114;Torás;0;1;1;0;0;0;0;0;1;1;0;2
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12115;Toro, El;1;2;2;0;4;3;1;3;1;7;0;12
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12116;Torralba del Pinar;1;0;0;0;0;1;0;0;0;2;0;2
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12117;Torreblanca;45;150;64;12;70;31;13;46;148;147;18;372
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12120;Torre d'en Doménec, la;1;4;1;0;3;1;0;3;1;6;0;10
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12127;Vallibona;0;1;0;0;1;0;0;0;0;2;0;2
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12132;Vilanova d'Alcolea;1;10;2;1;8;2;2;5;5;12;0;24
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12133;Villanueva de Viver;0;0;0;0;2;0;0;0;0;2;0;2
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12134;Vilar de Canes;0;0;0;0;3;0;0;0;0;3;0;3
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12135;Vila-real;350;1184;470;187;933;310;59;1051;555;1515;254;3434
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12136;Vilavella, la;3;25;13;8;34;5;4;15;10;55;4;88
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12137;Villores;0;0;0;0;0;0;0;0;0;0;0;0
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12138;Vinaròs;145;521;259;86;410;168;65;254;406;840;24;1589
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12140;Viver;4;33;15;2;18;10;4;10;27;36;5;82
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12141;Zorita del Maestrazgo;0;0;0;0;1;2;0;0;0;3;0;3
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12901;Alquerías del Niño Perdido;21;47;23;12;54;7;2;37;17;96;12;164
200811;2008;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12902;Sant Joan de Moró;20;75;42;9;67;35;11;97;35;100;5;248
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12003;Albocàsser;2;22;5;6;11;5;2;12;11;21;5;51
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12006;Alcudia de Veo;0;1;2;0;4;1;3;1;1;3;0;8
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;158;572;219;90;485;105;22;388;400;754;65;1629
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12010;Almedíjar;0;3;2;0;1;3;0;1;2;6;0;9
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12015;Argelita;0;2;0;0;2;0;1;1;0;2;0;4
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12016;Artana;9;11;18;9;20;5;5;15;10;37;5;72
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12025;Benafigos;0;0;1;0;0;1;0;1;0;1;0;2
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12032;Borriana/Burriana;225;815;296;107;559;151;42;444;524;1044;99;2153
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12041;Castillo de Villamalefa;0;0;0;0;0;0;0;0;0;0;0;0
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12043;Caudiel;2;4;5;2;15;5;3;3;3;22;2;33
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12046;Cirat;0;1;2;0;0;2;0;2;2;1;0;5
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12049;Costur;3;13;13;0;10;2;2;21;6;12;0;41
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12055;Chodos/Xodos;0;2;0;0;3;0;0;0;0;5;0;5
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12056;Chóvar;2;2;6;0;7;4;0;2;5;11;3;21
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12061;Forcall;2;0;2;0;2;4;0;1;3;6;0;10
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12067;Geldo;1;21;12;3;17;9;2;12;12;35;2;63
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12071;Jérica;10;16;17;3;24;9;3;9;20;44;3;79
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12074;Llosa, la;8;17;11;5;7;1;4;5;13;25;2;49
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12075;Mata de Morella, la;0;2;1;0;2;0;0;0;2;3;0;5
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12080;Morella;3;23;9;1;14;5;4;7;14;29;1;55
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12083;Olocau del Rey;0;0;1;0;0;2;0;1;1;1;0;3
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12089;Peníscola/Peñíscola;42;136;74;22;113;59;13;30;88;309;6;446
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12091;Portell de Morella;0;0;2;0;1;2;0;2;1;2;0;5
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12093;Pobla de Benifassà, la;1;2;4;0;2;1;2;1;5;2;0;10
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12094;Pobla Tornesa, la;5;20;8;1;21;8;4;26;7;24;2;63
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12095;Ribesalbes;7;26;15;7;27;11;0;50;12;30;1;93
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12096;Rossell;4;20;14;2;9;17;2;42;7;14;1;66
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12097;Sacañet;0;0;1;0;0;0;1;0;0;0;0;1
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12099;Sant Jordi/San Jorge;1;16;4;0;10;3;2;8;8;16;0;34
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12102;Santa Magdalena de Pulpis;5;13;0;2;7;1;1;6;8;13;0;28
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12104;Segorbe;49;112;68;31;166;68;28;92;68;292;14;494
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12107;Sot de Ferrer;1;2;3;0;11;4;4;3;0;12;2;21
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;7;10;12;2;12;1;0;8;14;22;0;44
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12110;Teresa;3;4;2;0;1;0;1;2;2;5;0;10
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12114;Torás;0;3;2;0;0;0;0;1;3;1;0;5
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12121;Traiguera;4;20;11;2;18;3;8;14;18;17;1;58
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12125;Vall de Almonacid;1;6;2;0;2;0;0;1;2;8;0;11
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12126;Vall d'Uixó, la;289;725;444;148;501;257;32;404;706;1123;99;2364
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12127;Vallibona;0;1;0;0;1;0;0;0;0;2;0;2
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12129;Villafranca del Cid/Vilafranca;6;24;14;9;19;14;2;38;20;22;4;86
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12134;Vilar de Canes;0;0;0;0;3;0;0;0;0;3;0;3
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12135;Vila-real;370;1293;512;208;982;326;57;1164;597;1598;275;3691
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12137;Villores;0;0;0;0;0;0;0;0;0;0;0;0
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12138;Vinaròs;145;580;293;77;428;175;74;296;422;881;25;1698
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12140;Viver;7;32;15;3;23;10;4;13;25;43;5;90
200812;2008;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12141;Zorita del Maestrazgo;0;0;1;0;1;2;0;0;0;4;0;4
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12004;Alcalà de Xivert;39;188;88;16;109;61;20;42;175;261;3;501
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12007;Alfondeguilla;2;13;22;2;11;5;0;15;23;16;1;55
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12015;Argelita;0;1;0;0;2;0;0;1;0;2;0;3
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12016;Artana;10;16;20;8;21;6;2;19;17;39;4;81
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12017;Ayódar;1;3;4;2;5;2;3;3;2;9;0;17
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12021;Betxí;41;108;49;26;72;19;5;125;42;136;7;315
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12025;Benafigos;0;1;1;0;0;1;0;1;0;2;0;3
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12032;Borriana/Burriana;254;924;344;118;665;170;35;534;620;1236;50;2475
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12036;Canet lo Roig;1;7;10;2;9;5;0;15;8;11;0;34
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12039;Castellnovo;3;14;11;1;18;11;1;11;8;36;2;58
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12040;Castellón de la Plana/Castelló de la Plana;1214;4904;2110;713;3617;1475;130;2589;3677;7135;502;14033
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12043;Caudiel;2;7;4;4;14;4;6;4;3;20;2;35
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12050;Coves de Vinromà, les;5;27;14;1;18;11;0;34;21;21;0;76
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12051;Culla;1;3;2;1;3;0;3;3;3;0;1;10
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12052;Chert/Xert;1;5;4;0;14;5;1;14;2;12;0;29
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12057;Eslida;4;12;8;0;13;1;2;7;10;18;1;38
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12063;Fuente la Reina;0;1;0;0;1;0;0;0;0;2;0;2
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12069;Higueras;0;1;2;0;0;0;3;0;0;0;0;3
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12071;Jérica;11;16;19;3;29;10;4;7;25;49;3;88
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12073;Ludiente;0;0;2;0;1;1;0;0;0;4;0;4
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12075;Mata de Morella, la;0;2;2;0;2;0;0;0;2;4;0;6
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12078;Montán;1;5;7;0;4;1;6;1;3;8;0;18
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12084;Onda;246;813;304;153;707;176;27;966;464;911;31;2399
200901;2009;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12088;Pavías;2;0;1;0;0;0;2;0;0;1;0;3
